6.572700000000000000e+04,4.031942717000000016e+02,2.100732642000000112e+02,8.535429780000000077e-01,6.737200000000000000e+04,6.169811320000000432e-01,1.030154999999999973e+03
4.568300000000000000e+04,3.332625320999999872e+02,1.777720960999999988e+02,8.458444729999999856e-01,4.878700000000000000e+04,6.342306570000000310e-01,9.011019999999999754e+02
1.114500000000000000e+05,4.783109708000000069e+02,2.986305919999999787e+02,7.811495059999999935e-01,1.132560000000000000e+05,6.900928790000000479e-01,1.298188000000000102e+03
4.758100000000000000e+04,3.068118746999999757e+02,2.030975019999999915e+02,7.495382619999999552e-01,4.920300000000000000e+04,6.677753920000000232e-01,8.615800000000000409e+02
5.712700000000000000e+04,3.116445775000000253e+02,2.386419205999999917e+02,6.431380239999999748e-01,5.994300000000000000e+04,6.936255460000000372e-01,9.520230000000000246e+02
5.300600000000000000e+04,3.333813698000000159e+02,2.068807080999999926e+02,7.841647470000000508e-01,5.545600000000000000e+04,6.916953750000000012e-01,9.363709999999999809e+02
6.906000000000000000e+04,3.284888611999999739e+02,2.758888648000000217e+02,5.427832470000000242e-01,7.222300000000000000e+04,7.270238970000000300e-01,1.039550999999999931e+03
2.538700000000000000e+04,2.256295409999999890e+02,1.446186720000000037e+02,7.675773860000000282e-01,2.613900000000000000e+04,6.781440319999999522e-01,6.190739999999999554e+02
6.677400000000000000e+04,3.485579746999999884e+02,2.464762569000000099e+02,7.070822530000000494e-01,6.909700000000000000e+04,6.924464909999999973e-01,1.003374000000000024e+03
4.783900000000000000e+04,3.126013290999999867e+02,1.987512988999999948e+02,7.718554960000000298e-01,5.016600000000000000e+04,7.027705960000000251e-01,8.680599999999999454e+02
7.857100000000000000e+04,4.438222908000000189e+02,2.287576146000000108e+02,8.569340020000000280e-01,8.171800000000000000e+04,6.421927619999999726e-01,1.157329999999999927e+03
6.471700000000000000e+04,3.425767104999999901e+02,2.457320368999999971e+02,6.967591619999999875e-01,6.664900000000000000e+04,6.625409500000000174e-01,9.979890000000000327e+02
6.046200000000000000e+04,3.733428463000000193e+02,2.081086262000000033e+02,8.302309140000000420e-01,6.221300000000000000e+04,6.656831119999999657e-01,9.905470000000000255e+02
5.937000000000000000e+04,3.459492048999999838e+02,2.219219567000000097e+02,7.671338109999999988e-01,6.146400000000000000e+04,6.974859020000000465e-01,9.815170000000000528e+02
5.405600000000000000e+04,3.322676409000000035e+02,2.086190157999999997e+02,7.783227619999999458e-01,5.553900000000000000e+04,6.745532589999999606e-01,9.121530000000000200e+02
8.923500000000000000e+04,4.435159353000000237e+02,2.589467392999999902e+02,8.118616149999999809e-01,9.120100000000000000e+04,6.551906429999999615e-01,1.179693999999999960e+03
5.172700000000000000e+04,3.211271421999999802e+02,2.087667575000000113e+02,7.598433279999999845e-01,5.291300000000000000e+04,7.518896449999999954e-01,9.033079999999999927e+02
7.159500000000000000e+04,3.873096950999999990e+02,2.367511845999999878e+02,7.914213570000000475e-01,7.404500000000000000e+04,7.185367320000000113e-01,1.069769999999999982e+03
9.534700000000000000e+04,4.515261542000000077e+02,2.802261533999999870e+02,7.841114959999999634e-01,9.925600000000000000e+04,6.749561109999999697e-01,1.255244999999999891e+03
6.044900000000000000e+04,3.838002498000000173e+02,2.081687832000000071e+02,8.401278949999999579e-01,6.434600000000000000e+04,6.763448800000000372e-01,1.054198000000000093e+03
6.900600000000000000e+04,3.793178462000000195e+02,2.418502909000000045e+02,7.703736399999999707e-01,7.289500000000000000e+04,6.974530020000000441e-01,1.086856999999999971e+03
6.852000000000000000e+04,3.732356379999999945e+02,2.370415232000000003e+02,7.724308739999999895e-01,7.075900000000000000e+04,7.128589260000000039e-01,1.049093000000000075e+03
5.273100000000000000e+04,3.099772864000000254e+02,2.197253525000000138e+02,7.053658900000000509e-01,5.443800000000000000e+04,6.958799620000000186e-01,8.944800000000000182e+02
5.057000000000000000e+04,3.113447950999999989e+02,2.083178982999999960e+02,7.431807799999999853e-01,5.174300000000000000e+04,7.208632680000000015e-01,8.737770000000000437e+02
7.582500000000000000e+04,3.912043012999999974e+02,2.485002711999999860e+02,7.723323490000000291e-01,7.743700000000000000e+04,7.453700060000000294e-01,1.081338999999999942e+03
4.263700000000000000e+04,2.934295801999999753e+02,1.894321576000000107e+02,7.636929690000000548e-01,4.405200000000000000e+04,7.251190480000000438e-01,8.141820000000000164e+02
7.698400000000000000e+04,4.250481856000000107e+02,2.339734424000000104e+02,8.348593389999999781e-01,7.864100000000000000e+04,7.587545949999999761e-01,1.091753999999999905e+03
4.785100000000000000e+04,3.231525189000000182e+02,1.916109615000000019e+02,8.052445769999999614e-01,4.918700000000000000e+04,7.732370240000000505e-01,8.604020000000000437e+02
5.122000000000000000e+04,3.286476054999999974e+02,2.025088753999999938e+02,7.875987119999999786e-01,5.290300000000000000e+04,6.924709669999999928e-01,8.967279999999999518e+02
5.389000000000000000e+04,3.310863196999999900e+02,2.165794558000000052e+02,7.563665689999999886e-01,5.710900000000000000e+04,7.044444439999999474e-01,9.571319999999999482e+02
5.865000000000000000e+04,3.463389581999999791e+02,2.196843648999999914e+02,7.730832960000000309e-01,6.238000000000000000e+04,6.602870809999999979e-01,9.916119999999999663e+02
9.893500000000000000e+04,3.875169377000000281e+02,3.268987235000000169e+02,5.370149330000000276e-01,1.007470000000000000e+05,7.404205959999999864e-01,1.176599999999999909e+03
7.758700000000000000e+04,3.968075663000000191e+02,2.519449198000000081e+02,7.725698939999999793e-01,7.997000000000000000e+04,7.038646469999999544e-01,1.100836000000000013e+03
1.808980000000000000e+05,8.439566534000000502e+02,3.231905687999999941e+02,9.237703640000000105e-01,2.213960000000000000e+05,4.541889290000000190e-01,2.253556999999999789e+03
7.126600000000000000e+04,3.907071540000000027e+02,2.356868033000000082e+02,7.975662610000000541e-01,7.300200000000000000e+04,6.606288700000000347e-01,1.034182999999999993e+03
3.945700000000000000e+04,2.675569406000000185e+02,1.887651658999999995e+02,7.086959879999999989e-01,4.047200000000000000e+04,6.975761539999999483e-01,7.558220000000000027e+02
3.523700000000000000e+04,2.675537785999999869e+02,1.735251031999999896e+02,7.611621830000000477e-01,3.741800000000000000e+04,7.068322230000000372e-01,7.509089999999999918e+02
4.905900000000000000e+04,3.018003982000000178e+02,2.104672151999999983e+02,7.167091319999999710e-01,5.083500000000000000e+04,6.986073139999999793e-01,8.675819999999999936e+02
5.389600000000000000e+04,3.190720226000000252e+02,2.176957012999999961e+02,7.310931849999999788e-01,5.539200000000000000e+04,7.459447489999999625e-01,8.896259999999999764e+02
5.646900000000000000e+04,3.253414250000000152e+02,2.251150237999999888e+02,7.219600819999999475e-01,5.869700000000000000e+04,6.857361440000000474e-01,9.338959999999999582e+02
8.515600000000000000e+04,4.222791325000000029e+02,2.602106226999999876e+02,7.875855999999999968e-01,8.705700000000000000e+04,7.025608869999999673e-01,1.140683999999999969e+03
6.704400000000000000e+04,3.612553722000000107e+02,2.382264456999999993e+02,7.517567059999999968e-01,6.862600000000000000e+04,7.569435039999999892e-01,9.890159999999999627e+02
5.224300000000000000e+04,3.314511469000000261e+02,2.067595987999999920e+02,7.815831079999999709e-01,5.577400000000000000e+04,7.144341880000000256e-01,9.345470000000000255e+02
3.896800000000000000e+04,2.694020206999999800e+02,1.857275682000000074e+02,7.243744549999999727e-01,4.014700000000000000e+04,7.375832829999999785e-01,7.692419999999999618e+02
7.966100000000000000e+04,3.600734472999999980e+02,2.827390315999999757e+02,6.192092809999999448e-01,8.103200000000000000e+04,7.791568859999999930e-01,1.045657999999999902e+03
5.928200000000000000e+04,3.292425655000000120e+02,2.337746491999999989e+02,7.041636159999999922e-01,6.058000000000000000e+04,7.259257449999999556e-01,9.205729999999999791e+02
4.817700000000000000e+04,3.057845029999999724e+02,2.024661938000000134e+02,7.493973699999999516e-01,4.987700000000000000e+04,6.776425910000000163e-01,8.605480000000000018e+02
7.490400000000000000e+04,3.428963104000000044e+02,2.801155681000000186e+02,5.767645700000000319e-01,7.589800000000000000e+04,7.317416279999999773e-01,1.012365000000000009e+03
8.158100000000000000e+04,4.242783145999999874e+02,2.455074738000000139e+02,8.155779399999999457e-01,8.314300000000000000e+04,7.623822519999999825e-01,1.114736000000000104e+03
5.782000000000000000e+04,3.761911744000000226e+02,1.997971076999999980e+02,8.473058559999999684e-01,5.996800000000000000e+04,7.147802009999999484e-01,9.788500000000000227e+02
5.780800000000000000e+04,3.099716571000000158e+02,2.413665105000000040e+02,6.274301620000000135e-01,5.895400000000000000e+04,7.103465220000000357e-01,9.118569999999999709e+02
5.530600000000000000e+04,3.531546091999999817e+02,2.041268359999999973e+02,8.160298009999999991e-01,5.739600000000000000e+04,7.439902069999999590e-01,9.732590000000000146e+02
5.945900000000000000e+04,3.471551547999999912e+02,2.221094779999999957e+02,7.685423850000000501e-01,6.158500000000000000e+04,7.096192860000000158e-01,9.663289999999999509e+02
4.424700000000000000e+04,3.197903082000000268e+02,1.786479430999999920e+02,8.294096420000000025e-01,4.587200000000000000e+04,6.776372210000000118e-01,8.421209999999999809e+02
4.894500000000000000e+04,2.693704111999999782e+02,2.391621656000000087e+02,4.601212089999999755e-01,5.145600000000000000e+04,7.112444780000000133e-01,8.722889999999999873e+02
6.886400000000000000e+04,3.436762094000000047e+02,2.619884385999999949e+02,6.472099199999999941e-01,7.172600000000000000e+04,6.983470240000000384e-01,1.035021999999999935e+03
8.282600000000000000e+04,3.967059122000000002e+02,2.697628551000000243e+02,7.332054839999999629e-01,8.498100000000000000e+04,7.454347449999999542e-01,1.115810999999999922e+03
6.539600000000000000e+04,3.315384445999999912e+02,2.532429662000000121e+02,6.454033639999999794e-01,6.678300000000000000e+04,7.648297160000000483e-01,9.754249999999999545e+02
8.157200000000000000e+04,3.937161760000000186e+02,2.658146123999999872e+02,7.376871280000000253e-01,8.496400000000000000e+04,6.982708439999999461e-01,1.187337999999999965e+03
4.436700000000000000e+04,3.225040185999999949e+02,1.767089727000000039e+02,8.365255150000000528e-01,4.653100000000000000e+04,7.329996029999999996e-01,8.839729999999999563e+02
5.144800000000000000e+04,3.282895679999999743e+02,2.021603698000000122e+02,7.879033309999999846e-01,5.277200000000000000e+04,7.048057429999999846e-01,8.777989999999999782e+02
5.054500000000000000e+04,2.868713324000000284e+02,2.271597173000000112e+02,6.107126769999999816e-01,5.177100000000000000e+04,8.354545450000000484e-01,8.476639999999999873e+02
9.406300000000000000e+04,4.481210965999999871e+02,2.766078440000000001e+02,7.867581559999999863e-01,9.908500000000000000e+04,7.092938199999999638e-01,1.259451000000000022e+03
8.412900000000000000e+04,4.130345598000000109e+02,2.616430864999999812e+02,7.737710490000000441e-01,8.624200000000000000e+04,7.138347969999999654e-01,1.144972999999999956e+03
7.973500000000000000e+04,4.109979192999999782e+02,2.502207874000000061e+02,7.933139319999999994e-01,8.330600000000000000e+04,7.490441429999999956e-01,1.154539999999999964e+03
9.017600000000000000e+04,3.902073409999999853e+02,2.947622385000000236e+02,6.552650899999999945e-01,9.179300000000000000e+04,7.625490459999999526e-01,1.136669000000000096e+03
6.149200000000000000e+04,3.564260216000000128e+02,2.241631050000000016e+02,7.774708120000000111e-01,6.529800000000000000e+04,6.908437250000000196e-01,1.013201999999999998e+03
7.953200000000000000e+04,3.675260058000000072e+02,2.772241619000000128e+02,6.565321020000000063e-01,8.160300000000000000e+04,7.351141509999999935e-01,1.075270999999999958e+03
6.930200000000000000e+04,3.549636669000000211e+02,2.544527708999999902e+02,6.972359190000000373e-01,7.184300000000000000e+04,7.011533789999999655e-01,1.051019999999999982e+03
5.226600000000000000e+04,3.204425613999999882e+02,2.138574996000000112e+02,7.447158339999999654e-01,5.411600000000000000e+04,6.842890809999999657e-01,9.231900000000000546e+02
5.118000000000000000e+04,2.886310651000000007e+02,2.266304906000000017e+02,6.192537639999999843e-01,5.239600000000000000e+04,7.374427249999999656e-01,8.559969999999999573e+02
5.578700000000000000e+04,3.337034529000000020e+02,2.269512078999999858e+02,7.331207749999999468e-01,5.952000000000000000e+04,6.885923769999999777e-01,9.774249999999999545e+02
9.606400000000000000e+04,4.112070534000000066e+02,3.032324523999999997e+02,6.754340939999999849e-01,9.960900000000000000e+04,7.313311260000000535e-01,1.223903999999999996e+03
5.431600000000000000e+04,3.518052607999999850e+02,1.984175195999999914e+02,8.257760450000000141e-01,5.596000000000000000e+04,6.558952810000000522e-01,9.306269999999999527e+02
7.094100000000000000e+04,3.260111540999999988e+02,2.781026598000000263e+02,5.218349770000000332e-01,7.233000000000000000e+04,7.601092900000000485e-01,9.930499999999999545e+02
5.577000000000000000e+04,2.935806696999999872e+02,2.434806344000000138e+02,5.587319290000000160e-01,5.763300000000000000e+04,7.401656309999999905e-01,9.001090000000000373e+02
4.747800000000000000e+04,2.998185828000000015e+02,2.052960945000000095e+02,7.287927100000000102e-01,4.890000000000000000e+04,7.209146950000000498e-01,8.611789999999999736e+02
8.819700000000000000e+04,4.732866900999999871e+02,2.387384528999999986e+02,8.634545059999999550e-01,9.029700000000000000e+04,6.584568290000000212e-01,1.193279999999999973e+03
7.472800000000000000e+04,3.553105489999999804e+02,2.707408972999999719e+02,6.475960349999999588e-01,7.628700000000000000e+04,7.666769260000000363e-01,1.048674999999999955e+03
7.078800000000000000e+04,3.626507702999999765e+02,2.494037248999999861e+02,7.259720179999999967e-01,7.195400000000000000e+04,7.461579000000000406e-01,1.003769000000000005e+03
4.889400000000000000e+04,3.180989114999999856e+02,1.974955027999999970e+02,7.839199380000000383e-01,5.046800000000000000e+04,6.638155749999999911e-01,8.751739999999999782e+02
5.205100000000000000e+04,3.137032601999999883e+02,2.136317375000000141e+02,7.322839570000000409e-01,5.355000000000000000e+04,6.950512770000000229e-01,8.934510000000000218e+02
5.327000000000000000e+04,3.361488878999999770e+02,2.043070754000000022e+02,7.940997520000000476e-01,5.528800000000000000e+04,6.936920509999999762e-01,9.220109999999999673e+02
5.722700000000000000e+04,3.544310800000000086e+02,2.075949861999999939e+02,8.105183329999999797e-01,5.930700000000000000e+04,6.499818269999999565e-01,9.534959999999999809e+02
9.702600000000000000e+04,4.559715909000000238e+02,2.730538098000000105e+02,8.008690440000000299e-01,9.956100000000000000e+04,6.712047319999999706e-01,1.212666999999999916e+03
5.849500000000000000e+04,3.687395425000000273e+02,2.057578712000000110e+02,8.298387489999999866e-01,6.149600000000000000e+04,6.301031950000000048e-01,9.984370000000000118e+02
5.375800000000000000e+04,3.595316124999999943e+02,1.934008771999999965e+02,8.429929950000000227e-01,5.719700000000000000e+04,7.102954390000000284e-01,9.650679999999999836e+02
1.106160000000000000e+05,4.611445532000000185e+02,3.068990650000000073e+02,7.463836099999999751e-01,1.121500000000000000e+05,7.523976660000000205e-01,1.252875000000000000e+03
4.917500000000000000e+04,2.814314213999999765e+02,2.244858963000000074e+02,6.031106389999999484e-01,5.067200000000000000e+04,7.276130450000000138e-01,8.451280000000000427e+02
5.369800000000000000e+04,3.482232313000000090e+02,1.977528973000000008e+02,8.231036520000000190e-01,5.608900000000000000e+04,7.313412510000000255e-01,9.387050000000000409e+02
7.312500000000000000e+04,4.089407729999999788e+02,2.312190013999999962e+02,8.248103340000000339e-01,7.554000000000000000e+04,6.565126049999999713e-01,1.096750999999999976e+03
5.044500000000000000e+04,3.083589120999999977e+02,2.088552452000000130e+02,7.356957379999999880e-01,5.155500000000000000e+04,7.232258059999999711e-01,8.516319999999999482e+02
4.674200000000000000e+04,3.035552028999999834e+02,1.994459326999999860e+02,7.538613929999999907e-01,4.807700000000000000e+04,7.052628399999999464e-01,8.477920000000000300e+02
6.931700000000000000e+04,3.933989965999999754e+02,2.287228829999999959e+02,8.136165880000000294e-01,7.217000000000000000e+04,6.616743029999999637e-01,1.066387999999999920e+03
7.531400000000000000e+04,3.926515582000000109e+02,2.460756720999999914e+02,7.792586910000000033e-01,7.711800000000000000e+04,7.047121790000000496e-01,1.073768000000000029e+03
5.442800000000000000e+04,3.391147492000000057e+02,2.066458261999999877e+02,7.928871939999999618e-01,5.617500000000000000e+04,7.233918129999999946e-01,9.228780000000000427e+02
3.950900000000000000e+04,2.862315626999999836e+02,1.804373602999999946e+02,7.762790269999999548e-01,4.144600000000000000e+04,7.229724779999999740e-01,7.905309999999999491e+02
6.656800000000000000e+04,3.422503611000000205e+02,2.495504999999999995e+02,6.843581170000000435e-01,6.807800000000000000e+04,7.599173510000000187e-01,9.934550000000000409e+02
4.526400000000000000e+04,2.905883603999999991e+02,2.033191421999999875e+02,7.144554279999999480e-01,4.814200000000000000e+04,6.569139670000000431e-01,8.798319999999999936e+02
5.798000000000000000e+04,3.363128879999999867e+02,2.226097657999999910e+02,7.495809500000000236e-01,5.931100000000000000e+04,7.772951519999999892e-01,9.257949999999999591e+02
7.511400000000000000e+04,3.687301190000000020e+02,2.624744721999999797e+02,7.023481950000000085e-01,7.745400000000000000e+04,7.409153680000000186e-01,1.051266000000000076e+03
7.899100000000000000e+04,3.626408695000000080e+02,2.790908400999999799e+02,6.385182369999999885e-01,8.035500000000000000e+04,7.088972249999999642e-01,1.071384999999999991e+03
7.625300000000000000e+04,3.642255695999999716e+02,2.695167915000000107e+02,6.726374670000000444e-01,7.844300000000000000e+04,7.242876139999999685e-01,1.070053000000000111e+03
8.322900000000000000e+04,4.238443740000000162e+02,2.538090709999999888e+02,8.008790850000000461e-01,8.634500000000000000e+04,6.534940329999999742e-01,1.153433999999999969e+03
4.596200000000000000e+04,2.511333844000000113e+02,2.353680756999999915e+02,3.487296420000000063e-01,4.717300000000000000e+04,7.422803620000000269e-01,8.101950000000000500e+02
5.776600000000000000e+04,3.447374159999999961e+02,2.151097844999999893e+02,7.814390799999999526e-01,5.983400000000000000e+04,7.375826760000000482e-01,9.507210000000000036e+02
3.966900000000000000e+04,2.527481980000000021e+02,2.022643597000000000e+02,5.996527189999999452e-01,4.186000000000000000e+04,6.630396629999999458e-01,7.914640000000000555e+02
4.105000000000000000e+04,3.168416359999999941e+02,1.673283343999999886e+02,8.491738149999999985e-01,4.296500000000000000e+04,6.411858419999999503e-01,8.468329999999999700e+02
4.777100000000000000e+04,3.115249870999999757e+02,1.970908489999999915e+02,7.744258729999999868e-01,4.923700000000000000e+04,6.834093930000000316e-01,8.577759999999999536e+02
5.338900000000000000e+04,3.018458979999999769e+02,2.285166994999999872e+02,6.533405820000000030e-01,5.515800000000000000e+04,7.157469969999999959e-01,9.066660000000000537e+02
7.331900000000000000e+04,3.923626656000000139e+02,2.391884852999999964e+02,7.927009369999999944e-01,7.565300000000000000e+04,7.095684660000000088e-01,1.075278999999999996e+03
9.183100000000000000e+04,4.633578717999999981e+02,2.579511276999999723e+02,8.307139040000000030e-01,9.556000000000000000e+04,7.103703820000000224e-01,1.252761999999999944e+03
7.145200000000000000e+04,3.979614265999999816e+02,2.397987803999999983e+02,7.980676209999999493e-01,7.386400000000000000e+04,7.518334960000000455e-01,1.101501999999999953e+03
5.997000000000000000e+04,3.530016249000000244e+02,2.196829418000000089e+02,7.827562479999999878e-01,6.183400000000000000e+04,7.558227469999999615e-01,9.786309999999999718e+02
